170710_1310,1,globals,Period,NumPeriods,RepeatTreatment,Endowment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,1,globals,1,1,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,1,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,Proposer,Offer,OfferOther,r1,r2,Random,RandomOther,TimeOKInitialInfoOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170710_1310,3,masterfile,3,0,10,3,5,-1,3,-1,1327.5,9,1350,600,60,60,1,-1,0,0,150,37.5,-1,9,2,400,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,,,,
170710_1310,3,masterfile,3,0,10,3,6,-1,3,-1,847.5,6,900,900,90,90,0,-1,0,0,150,37.5,-1,6,6,400,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,3,0,10,3,7,-1,4,-1,1203.75,8,1200,900,90,90,1,-1,0,0,375,93.75,-1,8,3,500,1,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,3,0,10,3,8,-1,1,-1,982.25,6,900,450,45,45,1,-1,0,0,509,127.25,-1,6,1,500,1,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,,,,
170710_1310,3,masterfile,3,0,10,3,9,-1,2,-1,1203.75,8,1200,200,20,20,1,-1,0,0,95,23.75,-1,8,7,500,0,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,3,0,10,3,10,-1,3,-1,2137.5,14,2100,0,0,0,1,-1,0,0,150,37.5,-1,14,7,500,1,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,,,,
170710_1310,3,masterfile,3,0,10,3,11,-1,4,-1,1713.75,12,1800,1800,180,180,0,-1,0,0,375,93.75,-1,12,5,100,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.333333333,-1,-1,-1,,,,
170710_1310,3,masterfile,3,0,10,3,12,-1,4,-1,1593.75,10,1500,0,0,0,1,-1,0,0,375,93.75,-1,10,4,600,1,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,,,,
170710_1310,3,masterfile,3,0,10,3,13,-1,4,-1,1038.75,7,1050,1050,105,105,0,-1,0,0,375,93.75,-1,7,8,100,0,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,3,0,10,3,14,-1,2,-1,1973.75,13,1950,0,0,0,1,-1,0,0,95,23.75,-1,13,8,900,1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,3,0,10,3,15,-1,1,-1,2017.25,14,2100,2100,210,210,0,-1,0,0,509,127.25,-1,14,3,500,0,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.333333333,-1,-1,-1,,,,
170710_1310,3,masterfile,3,0,10,3,16,-1,1,-1,398.25,2,300,290,29,29,1,-1,0,0,509,127.25,-1,2,4,400,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,,,,
170710_1310,3,masterfile,4,0,10,4,1,-1,4,-1,1591.25,11,1650,1600,160,160,1,-1,0,0,405,101.25,-1,11,5,900,1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,4,0,10,4,2,-1,1,-1,1875,12,1800,0,0,0,1,-1,0,0,300,75,-1,12,6,600,1,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,4,0,10,4,3,-1,3,-1,985,7,1050,900,90,90,1,-1,0,0,100,25,-1,7,2,600,1,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3.333333333,-1,-1,-1,,,,
170710_1310,3,masterfile,4,0,10,4,4,-1,1,-1,1425,10,1500,1500,150,150,0,-1,0,0,300,75,-1,10,1,500,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,4,0,10,4,5,-1,4,-1,831.25,5,750,200,20,20,1,-1,0,0,405,101.25,-1,5,2,400,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,,,,
170710_1310,3,masterfile,4,0,10,4,6,-1,2,-1,1318.75,9,1350,1350,135,135,0,-1,0,0,415,103.75,-1,9,6,400,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,4,0,10,4,7,-1,1,-1,1485,10,1500,900,90,90,1,-1,0,0,300,75,-1,10,3,500,1,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,4,0,10,4,8,-1,1,-1,1215,8,1200,600,60,60,1,-1,0,0,300,75,-1,8,1,500,1,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,,,,
170710_1310,3,masterfile,4,0,10,4,9,-1,3,-1,1065,7,1050,100,10,10,1,-1,0,0,100,25,-1,7,7,500,0,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,4,0,10,4,10,-1,3,-1,2275,15,2250,0,0,0,1,-1,0,0,100,25,-1,15,7,500,1,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,,,,
170710_1310,3,masterfile,4,0,10,4,11,-1,4,-1,2126.25,15,2250,2250,225,225,0,-1,0,0,405,101.25,-1,15,5,100,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.333333333,-1,-1,-1,,,,
170710_1310,3,masterfile,4,0,10,4,12,-1,3,-1,1375,9,1350,0,0,0,1,-1,0,0,100,25,-1,9,4,600,1,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,,,,
170710_1310,3,masterfile,4,0,10,4,13,-1,2,-1,1048.75,7,1050,1050,105,105,0,-1,0,0,415,103.75,-1,7,8,100,0,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,4,0,10,4,14,-1,4,-1,2051.25,13,1950,0,0,0,1,-1,0,0,405,101.25,-1,13,8,900,1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,4,0,10,4,15,-1,2,-1,2053.75,14,2100,1500,150,150,1,-1,0,0,415,103.75,-1,14,3,500,0,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.333333333,-1,-1,-1,,,,
170710_1310,3,masterfile,4,0,10,4,16,-1,2,-1,378.75,2,300,250,25,25,1,-1,0,0,415,103.75,-1,2,4,400,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,,,,
170710_1310,3,masterfile,5,0,10,5,1,-1,1,-1,1560,10,1500,0,0,0,1,-1,0,0,240,60,-1,10,5,900,1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,5,0,10,5,2,-1,1,-1,1560,10,1500,0,0,0,1,-1,0,0,240,60,-1,10,6,600,1,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,5,0,10,5,3,-1,3,-1,1230,8,1200,300,30,30,1,-1,0,0,240,60,-1,8,2,600,1,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3.333333333,-1,-1,-1,,,,
170710_1310,3,masterfile,5,0,10,5,4,-1,3,-1,1950,14,2100,2100,210,210,0,-1,0,0,240,60,-1,14,1,500,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,5,0,10,5,5,-1,2,-1,933.75,6,900,400,40,40,1,-1,0,0,295,73.75,-1,6,2,400,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,,,,
170710_1310,3,masterfile,5,0,10,5,6,-1,4,-1,1372,9,1350,0,0,0,1,-1,0,0,88,22,-1,9,6,400,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,5,0,10,5,7,-1,2,-1,1603.75,11,1650,1200,120,120,1,-1,0,0,295,73.75,-1,11,3,500,1,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,5,0,10,5,8,-1,1,-1,1365,9,1350,450,45,45,1,-1,0,0,240,60,-1,9,1,500,1,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,,,,
170710_1310,3,masterfile,5,0,10,5,9,-1,4,-1,922,6,900,0,0,0,1,-1,0,0,88,22,-1,6,7,500,0,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,5,0,10,5,10,-1,4,-1,2122,14,2100,0,0,0,1,-1,0,0,88,22,-1,14,7,500,1,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,,,,
170710_1310,3,masterfile,5,0,10,5,11,-1,1,-1,1815,13,1950,1950,195,195,0,-1,0,0,240,60,-1,13,5,100,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.333333333,-1,-1,-1,,,,
170710_1310,3,masterfile,5,0,10,5,12,-1,3,-1,960,6,900,0,0,0,1,-1,0,0,240,60,-1,6,4,600,1,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,,,,
170710_1310,3,masterfile,5,0,10,5,13,-1,2,-1,1288.75,9,1350,1350,135,135,0,-1,0,0,295,73.75,-1,9,8,100,0,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,5,0,10,5,14,-1,2,-1,2023.75,13,1950,0,0,0,1,-1,0,0,295,73.75,-1,13,8,900,1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,5,0,10,5,15,-1,3,-1,2160,14,2100,0,0,0,1,-1,0,0,240,60,-1,14,3,500,0,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.333333333,-1,-1,-1,,,,
170710_1310,3,masterfile,5,0,10,5,16,-1,4,-1,834,6,900,880,88,88,1,-1,0,0,88,22,-1,6,4,400,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,,,,
170710_1310,3,masterfile,6,0,10,6,1,-1,1,-1,1957.5,13,1950,0,0,0,1,-1,0,0,30,7.5,-1,13,5,900,1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,6,0,10,6,2,-1,2,-1,1657.5,11,1650,0,0,0,1,-1,0,0,30,7.5,-1,11,6,600,1,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,6,0,10,6,3,-1,4,-1,1260,8,1200,600,60,60,1,-1,0,0,480,120,-1,8,2,600,1,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3.333333333,-1,-1,-1,,,,
170710_1310,3,masterfile,6,0,10,6,4,-1,3,-1,1823.75,13,1950,1950,195,195,0,-1,0,0,275,68.75,-1,13,1,500,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,6,0,10,6,5,-1,1,-1,727.5,5,750,300,30,30,1,-1,0,0,30,7.5,-1,5,2,400,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,,,,
170710_1310,3,masterfile,6,0,10,6,6,-1,2,-1,1207.5,8,1200,0,0,0,1,-1,0,0,30,7.5,-1,8,6,400,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,6,0,10,6,7,-1,4,-1,1665,11,1650,1050,105,105,1,-1,0,0,480,120,-1,11,3,500,1,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,6,0,10,6,8,-1,2,-1,1477.5,10,1500,300,30,30,1,-1,0,0,30,7.5,-1,10,1,500,1,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,,,,
170710_1310,3,masterfile,6,0,10,6,9,-1,3,-1,1248.75,8,1200,200,20,20,1,-1,0,0,275,68.75,-1,8,7,500,0,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,6,0,10,6,10,-1,1,-1,2257.5,15,2250,0,0,0,1,-1,0,0,30,7.5,-1,15,7,500,1,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,,,,
170710_1310,3,masterfile,6,0,10,6,11,-1,4,-1,1740,12,1800,1800,180,180,0,-1,0,0,480,120,-1,12,5,100,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.333333333,-1,-1,-1,,,,
170710_1310,3,masterfile,6,0,10,6,12,-1,2,-1,1357.5,9,1350,0,0,0,1,-1,0,0,30,7.5,-1,9,4,600,1,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,,,,
170710_1310,3,masterfile,6,0,10,6,13,-1,4,-1,1335,9,1350,1350,135,135,0,-1,0,0,480,120,-1,9,8,100,0,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,6,0,10,6,14,-1,3,-1,2168.75,14,2100,0,0,0,1,-1,0,0,275,68.75,-1,14,8,900,1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,6,0,10,6,15,-1,1,-1,2107.5,14,2100,0,0,0,1,-1,0,0,30,7.5,-1,14,3,500,0,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.333333333,-1,-1,-1,,,,
170710_1310,3,masterfile,6,0,10,6,16,-1,3,-1,608.75,4,600,600,60,60,0,-1,0,0,275,68.75,-1,4,4,400,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,,,,
170710_1310,3,masterfile,7,0,10,7,1,-1,2,-1,2307.5,15,2250,0,0,0,1,-1,0,0,230,57.5,-1,15,5,900,1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,7,0,10,7,2,-1,2,-1,2007.5,13,1950,0,0,0,1,-1,0,0,230,57.5,-1,13,6,600,1,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,7,0,10,7,3,-1,4,-1,982.5,7,1050,900,90,90,1,-1,0,0,90,22.5,-1,7,2,600,1,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3.333333333,-1,-1,-1,,,,
170710_1310,3,masterfile,7,0,10,7,4,-1,1,-1,1713.5,12,1800,1800,180,180,0,-1,0,0,374,93.5,-1,12,1,500,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,7,0,10,7,5,-1,3,-1,917.5,6,900,400,40,40,1,-1,0,0,230,57.5,-1,6,2,400,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,,,,
170710_1310,3,masterfile,7,0,10,7,6,-1,1,-1,1443.5,9,1350,0,0,0,1,-1,0,0,374,93.5,-1,9,6,400,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,7,0,10,7,7,-1,3,-1,1587.5,11,1650,1200,120,120,1,-1,0,0,230,57.5,-1,11,3,500,1,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,7,0,10,7,8,-1,2,-1,1677.5,11,1650,300,30,30,1,-1,0,0,230,57.5,-1,11,1,500,1,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,,,,
170710_1310,3,masterfile,7,0,10,7,9,-1,3,-1,1037.5,7,1050,700,70,70,1,-1,0,0,230,57.5,-1,7,7,500,0,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,7,0,10,7,10,-1,4,-1,2272.5,15,2250,0,0,0,1,-1,0,0,90,22.5,-1,15,7,500,1,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,,,,
170710_1310,3,masterfile,7,0,10,7,11,-1,2,-1,1957.5,14,2100,2000,200,200,1,-1,0,0,230,57.5,-1,14,5,100,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.333333333,-1,-1,-1,,,,
170710_1310,3,masterfile,7,0,10,7,12,-1,4,-1,1522.5,10,1500,0,0,0,1,-1,0,0,90,22.5,-1,10,4,600,1,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,,,,
170710_1310,3,masterfile,7,0,10,7,13,-1,1,-1,1173.5,8,1200,1200,120,120,0,-1,0,0,374,93.5,-1,8,8,100,0,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,7,0,10,7,14,-1,3,-1,2457.5,16,2400,0,0,0,1,-1,0,0,230,57.5,-1,16,8,900,1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.666666667,-1,-1,-1,,,,
170710_1310,3,masterfile,7,0,10,7,15,-1,4,-1,2272.5,15,2250,0,0,0,1,-1,0,0,90,22.5,-1,15,3,500,0,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.333333333,-1,-1,-1,,,,
170710_1310,3,masterfile,7,0,10,7,16,-1,1,-1,769.5,5,750,740,74,74,1,-1,0,0,374,93.5,-1,5,4,400,0,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,,,,
170710_1310,3,masterfile,8,0,10,8,1,-1,4,-1,1995,13,1950,0,0,0,1,-1,0,0,180,45,-1,13,5,900,1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.666666667,-1,-1,-1,,,,
