"","Date","Treatment","Period","Subject","Group","Profit","TotalProfit","Participate","Proposer","Offer","OfferOther","r1","r2","Random","RandomOther","TimeOKInitialInfoOK","nCorrectRET","ProfitRET","Declared","Deduction","TotalDeduction","Cheat","Audited","Fine","DeductionsGroup","MPCR","ReceivedFromGroup","nAdding","rand","limit","limitInf","nCorrectSum","correctAct","add1","add2","add3","add4","add5","i","sumSol","TimeOKRETAddingOK","pred_reward","pred0","pred1","pred2","randround1","randround2","ProfitM2_prediction","RoundToPay","Type","Bonus","TimeFourthMostCorrectInitialPerformanceQuestionOK","TimeThirdMostCorrectInitialPerformanceQuestionOK","TimeSecondMostCorrectInitialPerformanceQuestionOK","TimeMostCorrectInitialPerformanceQuestionOK","TimeFourthMostCorrectRandomPerformanceQuestionOK","TimeThirdMostCorrectRandomPerformanceQuestionOK","TimeSecondMostCorrectRandomPerformanceQuestionOK","TimeMostCorrectRandomPerformanceQuestionOK","ingroupRank1","ingroupRank2","predCorrect","TimeOKDeclareOK","RoundToPayM2","CorrectAnsM2","ProfitRETM2","AuditedM2","DeclaredM2","DeductionM2","GroupPayM2","ProfitM2","TimeOKResultsOK","ProfitM3_prediction","TimeFourthMostInitialPerformanceQuestionOK","TimeThirdMostInitialPerformanceQuestionOK","TimeSecondMostInitialPerformanceQuestionOK","TimeMostInitialPerformanceQuestionOK","TimeFourthMostRandomPerformanceQuestionOK","TimeThirdMostRandomPerformanceQuestionOK","TimeSecondMostRandomPerformanceQuestionOK","TimeMostRandomPerformanceQuestionOK","RoundToPayM3","CorrectAnsM3","ProfitRETM3","AuditedM3","DeclaredM3","DeductionM3","GroupPayM3","ProfitM3","ProfitRiskAv","b","dec[1]","dec[2]","dec[3]","dec[4]","dec[5]","dec[6]","dec[7]","dec[8]","dec[9]","dec[10]","TimeOKInicialRiskAversionOK","rl","r","TimeOKLoteriasOK","k","y","aux","auxpos","TimeOKResultsRiskAvOK","age_subject","gender","Trust","Ideology","Income","PublicTransport","Taxes","DrivingFast","MoneyFound","Lying","AccidentalDamage","Litter","DrivingAlcohol","JobApplication","BuyingStolen","reported_roll_real","reported_roll_digital","actual_roll_digital","number_of_rolls_digital","roll","roll_history[1]","roll_history[2]","roll_history[3]","roll_history[4]","roll_history[5]","roll_history[6]","roll_history[7]","roll_history[8]","roll_history[9]","roll_history[10]","ready","show_roll_button","payamt","TimeReadyActualDiceOK","TimeSubmitActualDiceOK","xv","yv","TimeReadyDigitalDiceOK","TimeSubmitDigitalDiceOK","TimeOKInicialInfoOK","TimeOKInfoIntegrityTestOK","TimeOKIntegrityOK","TimeOKGenderAgeOK","TimeOKIdeologyAndTrustOK","TimeOKIncomeOK","TimePlotSelectDigitalDiceOK","ProfitM1","ProposerM1","OfferM1","OfferOtherM1","LotteryM4","DecisionM4","ProfitM4","ProfitM5real","ProfitM5digital","ProfitM5","TimeOKResultsM1OK","TimeOKResultsM2OK","TimeOKResultsM3OK","TimeOKResultsM4OK","TimeOKResultsM5OK"
"106","170710_1310",3,4,10,3,0,0,1,NA,NA,NA,NA,NA,0.105138128672325,NA,NA,15,2250,0,0,0,1,0,0,100,NA,25,115,-1,99,10,15,1,13,63,89,28,89,1,115,0,100,2,1,0,4,8,100,2,-1,0,NA,NA,NA,NA,0,NA,NA,23,0,1,1,28,2,14,2100,0,0,0,225,2156.25,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","170710_1310",3,4,11,4,0,0,1,NA,NA,NA,NA,NA,0.52503888333451,NA,NA,15,2250,2250,225,225,0,0,0,405,NA,101.25,37,-1,99,10,15,1,55,97,80,87,48,1,37,3,100,2,2,0,2,6,200,2,-1,0,NA,NA,NA,NA,0,NA,NA,0,0,1,0,27,2,10,1500,0,1500,150,570,1492.5,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","170710_1310",3,4,12,3,0,0,1,NA,NA,NA,NA,NA,0.13366471237208,NA,NA,9,1350,0,0,0,1,0,0,100,NA,25,45,-1,99,10,9,1,99,31,27,41,31,1,45,1,100,1,0,4,10,4,0,2,-1,0,NA,NA,NA,NA,6,NA,NA,0,1,2,0,25,2,11,1650,0,0,0,158,1689.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","170710_1310",3,4,13,2,0,0,1,NA,NA,NA,NA,NA,0.292362884288823,NA,NA,7,1050,1050,105,105,0,0,0,415,NA,103.75,110,-1,99,10,7,1,68,56,68,13,27,1,110,1,100,3,0,0,8,10,0,2,-1,0,NA,NA,NA,NA,0,NA,NA,0,2,3,0,17,2,8,1200,0,1200,120,225,1136.25,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","170710_1310",3,4,14,4,0,0,1,NA,NA,NA,NA,NA,0.992472991343808,NA,NA,13,1950,0,0,0,1,0,0,405,NA,101.25,152,-1,99,10,13,1,14,85,39,40,99,1,152,1,100,2,0,0,9,10,100,2,-1,0,NA,NA,NA,NA,0,NA,NA,0,1,2,0,28,2,13,1950,0,0,0,270,2017.5,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","170710_1310",3,4,15,2,0,0,1,NA,NA,NA,NA,NA,0.3311879929766,NA,NA,14,2100,1500,150,150,1,0,0,415,NA,103.75,131,-1,99,10,14,1,47,86,98,10,74,1,131,0,100,1,0,0,10,9,100,2,-1,0,NA,NA,NA,NA,0,NA,NA,0,0,1,0,24,2,16,2400,0,2400,240,570,2302.5,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","170710_1310",3,4,16,2,0,0,1,NA,NA,NA,NA,NA,0.276597957721259,NA,NA,2,300,250,25,25,1,0,0,415,NA,103.75,140,-1,99,10,2,0,83,76,45,77,65,1,114,26,100,4,4,0,4,8,200,2,-1,0,NA,NA,NA,NA,28,NA,NA,0,3,4,1,20,2,6,900,0,880,88,158,851.5,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","170710_1310",3,5,1,1,0,0,1,NA,NA,NA,NA,NA,0.906756196593287,NA,NA,10,1500,0,0,0,1,0,0,240,NA,60,94,-1,99,10,10,1,69,86,51,53,46,1,94,4,100,2,3,3,5,2,100,2,-1,0,NA,NA,NA,NA,NA,27,0,0,1,3,1,28,2,11,1650,0,0,0,225,1706.25,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","170710_1310",3,5,2,1,0,0,1,NA,NA,NA,NA,NA,0.395554966943131,NA,NA,10,1500,0,0,0,1,0,0,240,NA,60,92,-1,99,10,10,1,41,39,59,55,86,1,92,4,100,4,0,3,8,2,100,2,-1,0,NA,NA,NA,NA,NA,0,0,0,1,3,0,29,2,10,1500,0,0,0,270,1567.5,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","170710_1310",3,5,3,3,0,0,1,NA,NA,NA,NA,NA,0.893759322768896,NA,NA,8,1200,300,30,30,1,0,0,240,NA,60,134,-1,99,10,8,0,57,65,93,66,26,1,138,2,100,3,4,3,4,3,100,2,-1,0,NA,NA,NA,NA,NA,0,0,0,2,3,0,25,2,9,1350,0,1200,120,270,1297.5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","170710_1310",3,5,4,3,0,0,1,NA,NA,NA,NA,NA,0.207114383209084,NA,NA,14,2100,2100,210,210,0,0,0,240,NA,60,131,-1,99,10,14,1,35,39,90,11,83,1,131,1,100,2,0,0,8,7,0,2,-1,0,NA,NA,NA,NA,NA,0,0,0,0,2,0,28,2,10,1500,0,1500,150,270,1417.5,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","170710_1310",3,5,5,2,0,0,1,NA,NA,NA,NA,NA,0.761174126882653,NA,NA,6,900,400,40,40,1,0,0,295,NA,73.75,134,-1,99,10,6,1,27,85,54,51,72,1,134,2,100,4,4,0,3,7,100,2,-1,0,NA,NA,NA,NA,NA,0,0,0,3,4,0,27,2,4,600,0,300,30,570,712.5,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","170710_1310",3,5,6,4,0,0,1,NA,NA,NA,NA,NA,0.985491298132339,NA,NA,9,1350,0,0,0,1,0,0,88,NA,22,82,-1,99,10,9,1,39,33,97,91,89,1,82,2,100,3,4,0,3,8,100,2,-1,0,NA,NA,NA,NA,NA,0,0,0,1,2,0,28,2,10,1500,0,1500,150,570,1492.5,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","170710_1310",3,5,7,2,0,0,1,NA,NA,NA,NA,NA,0.414981573082032,NA,NA,11,1650,1200,120,120,1,0,0,295,NA,73.75,137,-1,99,10,11,1,29,25,60,40,15,1,137,2,100,2,1,2,5,3,0,2,-1,0,NA,NA,NA,NA,NA,0,0,28,1,2,0,21,2,7,1050,0,1050,105,225,1001.25,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","170710_1310",3,5,8,1,0,0,1,NA,NA,NA,NA,NA,0.671462121732282,NA,NA,9,1350,450,45,45,1,0,0,240,NA,60,135,-1,99,10,9,1,59,63,23,44,42,1,135,3,100,2,2,0,5,10,100,2,-1,0,NA,NA,NA,NA,NA,0,22,0,3,4,0,20,2,7,1050,0,600,60,158,1029.5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","170710_1310",3,5,9,4,0,0,1,NA,NA,NA,NA,NA,0.0210213866182703,NA,NA,6,900,0,0,0,1,0,0,88,NA,22,150,-1,99,10,6,1,32,11,75,97,46,1,150,4,100,2,0,0,6,10,0,2,-1,0,NA,NA,NA,NA,NA,0,0,0,2,4,0,22,2,7,1050,0,100,10,158,1079.5,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","170710_1310",3,5,10,4,0,0,1,NA,NA,NA,NA,NA,0.55184784650423,NA,NA,14,2100,0,0,0,1,0,0,88,NA,22,75,-1,99,10,14,1,38,86,55,84,33,1,75,2,100,2,1,0,4,8,100,2,-1,0,NA,NA,NA,NA,NA,0,0,0,0,1,0,27,2,14,2100,0,0,0,225,2156.25,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","170710_1310",3,5,11,1,0,0,1,NA,NA,NA,NA,NA,0.222369307755665,NA,NA,13,1950,1950,195,195,0,0,0,240,NA,60,165,-1,99,10,13,1,87,31,44,74,75,1,165,1,100,2,2,0,2,6,200,2,-1,0,NA,NA,NA,NA,NA,0,0,0,0,1,0,20,2,10,1500,0,1500,150,570,1492.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","170710_1310",3,5,12,3,0,0,1,NA,NA,NA,NA,NA,0.595298789718793,NA,NA,6,900,0,0,0,1,0,0,240,NA,60,90,-1,99,10,6,1,57,40,44,77,21,1,90,3,100,1,0,4,10,4,0,2,-1,0,NA,NA,NA,NA,NA,0,0,0,3,4,0,28,2,11,1650,0,0,0,158,1689.5,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","170710_1310",3,5,13,2,0,0,1,NA,NA,NA,NA,NA,0.845623099638905,NA,NA,9,1350,1350,135,135,0,0,0,295,NA,73.75,111,-1,99,10,9,1,56,96,20,31,29,1,111,6,100,3,0,0,8,10,0,2,-1,0,NA,NA,NA,NA,NA,0,0,0,2,3,0,22,2,8,1200,0,1200,120,225,1136.25,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","170710_1310",3,5,14,2,0,0,1,NA,NA,NA,NA,NA,0.263879954472128,NA,NA,13,1950,0,0,0,1,0,0,295,NA,73.75,122,-1,99,10,13,1,98,49,57,99,12,1,122,2,100,2,0,0,9,10,100,2,-1,0,NA,NA,NA,NA,NA,0,0,0,0,1,0,28,2,13,1950,0,0,0,270,2017.5,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","170710_1310",3,5,15,3,0,0,1,NA,NA,NA,NA,NA,0.03357067705764,NA,NA,14,2100,0,0,0,1,0,0,240,NA,60,116,-1,99,10,14,1,94,43,23,11,24,1,116,1,100,1,0,0,10,9,100,2,-1,0,NA,NA,NA,NA,NA,0,0,0,0,2,0,30,2,16,2400,0,2400,240,570,2302.5,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","170710_1310",3,5,16,4,0,0,1,NA,NA,NA,NA,NA,0.030394813060013,NA,NA,6,900,880,88,88,1,0,0,88,NA,22,67,-1,99,10,6,1,25,12,74,53,15,1,67,3,100,4,4,0,4,8,200,2,-1,0,NA,NA,NA,NA,NA,0,0,0,2,4,0,20,2,6,900,0,880,88,158,851.5,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","170710_1310",3,6,1,1,0,0,1,NA,NA,NA,NA,NA,0.111144885938216,NA,NA,13,1950,0,0,0,1,0,0,30,NA,7.5,137,-1,99,10,13,1,83,20,49,90,58,1,137,2,100,2,3,3,5,2,100,2,-1,0,NA,NA,NA,NA,NA,0,NA,NA,2,3,0,28,2,11,1650,0,0,0,225,1706.25,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","170710_1310",3,6,2,2,0,0,1,NA,NA,NA,NA,NA,0.96217798719284,NA,NA,11,1650,0,0,0,1,0,0,30,NA,7.5,160,-1,99,10,11,1,65,18,20,72,53,1,160,1,100,4,0,3,8,2,100,2,-1,0,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,28,2,10,1500,0,0,0,270,1567.5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","170710_1310",3,6,3,4,0,0,1,NA,NA,NA,NA,NA,0.562272873503283,NA,NA,8,1200,600,60,60,1,0,0,480,NA,120,86,-1,99,10,8,1,62,90,30,88,70,1,86,5,100,3,4,3,4,3,100,2,-1,0,NA,NA,NA,NA,NA,0,NA,NA,3,4,0,17,2,9,1350,0,1200,120,270,1297.5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
